dataset,layer_name,layer_idx,angular_distance,type
Cars,model.visual.transformer.resblocks.5.attn.o,33,0.31076255440711975,tot
Cars,model.visual.transformer.resblocks.5.attn.o,33,0.5348345339298248,upper
Cars,model.visual.transformer.resblocks.5.attn.o,33,-0.13635697960853577,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.5.attn.o,33,-0.08771499991416931,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,34,0.05943954735994339,cross
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,34,0.1865345686674118,corr
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,34,0.09320458769798279,drift
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,34,0.20288875699043274,tot
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,34,0.339178703725338,upper
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,34,-0.07808621227741241,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,34,-0.05820372700691223,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,35,0.11877311766147614,cross
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,35,0.1874595284461975,corr
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,35,0.08925832062959671,drift
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,35,0.23330757021903992,tot
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,35,0.39549096673727036,upper
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,35,-0.10652260482311249,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,35,-0.05566079169511795,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.6.attn.q,36,0.18261709809303284,cross
Cars,model.visual.transformer.resblocks.6.attn.q,36,0.2377987802028656,corr
Cars,model.visual.transformer.resblocks.6.attn.q,36,0.11183234304189682,drift
Cars,model.visual.transformer.resblocks.6.attn.q,36,0.2761351466178894,tot
Cars,model.visual.transformer.resblocks.6.attn.q,36,0.5322482213377953,upper
Cars,model.visual.transformer.resblocks.6.attn.q,36,-0.1836133897304535,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.6.attn.q,36,-0.07249968498945236,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.6.attn.k,37,0.28747543692588806,cross
Cars,model.visual.transformer.resblocks.6.attn.k,37,0.22078147530555725,corr
Cars,model.visual.transformer.resblocks.6.attn.k,37,0.11266989260911942,drift
Cars,model.visual.transformer.resblocks.6.attn.k,37,0.33165112137794495,tot
Cars,model.visual.transformer.resblocks.6.attn.k,37,0.6209268048405647,upper
Cars,model.visual.transformer.resblocks.6.attn.k,37,-0.219558984041214,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.6.attn.k,37,-0.06971669942140579,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.6.attn.v,38,0.18358337879180908,cross
Cars,model.visual.transformer.resblocks.6.attn.v,38,0.22927284240722656,corr
Cars,model.visual.transformer.resblocks.6.attn.v,38,0.11339864879846573,drift
