dataset,layer_name,cosine_similarity,type,mode
SUN397,11_mlp_c_proj,0.024159997701644897,cross,ctrl
SUN397,11_mlp_c_proj,0.17495374381542206,corr,true
SUN397,11_mlp_c_proj,0.032098423689603806,corr,ctrl
SUN397,10_attn_k,0.9294613599777222,cross,true
SUN397,10_attn_k,0.06353338807821274,cross,ctrl
SUN397,10_attn_k,0.7746228575706482,corr,true
SUN397,10_attn_k,0.08530052751302719,corr,ctrl
SUN397,3_attn_v,0.9921513199806213,cross,true
SUN397,3_attn_v,0.05897209420800209,cross,ctrl
SUN397,3_attn_v,0.5316815376281738,corr,true
SUN397,3_attn_v,0.05453554540872574,corr,ctrl
SUN397,1_mlp_c_fc,0.9676340222358704,cross,true
SUN397,1_mlp_c_fc,0.044252775609493256,cross,ctrl
SUN397,1_mlp_c_fc,0.38347333669662476,corr,true
SUN397,1_mlp_c_fc,0.07848387956619263,corr,ctrl
SUN397,5_attn_q,0.7404727935791016,cross,true
SUN397,5_attn_q,0.09797129034996033,cross,ctrl
SUN397,5_attn_q,0.7963559031486511,corr,true
SUN397,5_attn_q,0.1400005966424942,corr,ctrl
SUN397,8_attn_o,0.900780439376831,cross,true
SUN397,8_attn_o,0.16848795115947723,cross,ctrl
SUN397,8_attn_o,0.8841878771781921,corr,true
SUN397,8_attn_o,0.16496893763542175,corr,ctrl
SUN397,6_mlp_c_proj,0.9233255386352539,cross,true
SUN397,6_mlp_c_proj,0.037685275077819824,cross,ctrl
SUN397,6_mlp_c_proj,0.7117253541946411,corr,true
SUN397,6_mlp_c_proj,0.03404639661312103,corr,ctrl
SUN397,0_attn_q,0.32533445954322815,cross,true
SUN397,0_attn_q,0.052334096282720566,cross,ctrl
SUN397,0_attn_q,0.6843003630638123,corr,true
SUN397,0_attn_q,0.12873470783233643,corr,ctrl
SVHN,3_attn_v,0.7995039224624634,cross,true
SVHN,3_attn_v,0.05946826934814453,cross,ctrl
SVHN,3_attn_v,0.8776745200157166,corr,true
SVHN,3_attn_v,0.05531260743737221,corr,ctrl
SVHN,11_mlp_c_proj,0.8067039847373962,cross,true
SVHN,11_mlp_c_proj,0.014427893795073032,cross,ctrl
SVHN,11_mlp_c_proj,0.40711531043052673,corr,true
SVHN,11_mlp_c_proj,0.01895078457891941,corr,ctrl
SVHN,0_attn_q,0.7394290566444397,cross,true
SVHN,0_attn_q,0.04622616246342659,cross,ctrl
SVHN,0_attn_q,0.8889824151992798,corr,true
SVHN,0_attn_q,0.08139821141958237,corr,ctrl
SVHN,5_attn_q,0.8189651370048523,cross,true
SVHN,5_attn_q,0.04360588267445564,cross,ctrl
SVHN,5_attn_q,0.8112519979476929,corr,true
SVHN,5_attn_q,0.06066680699586868,corr,ctrl
SVHN,6_mlp_c_proj,0.8647956252098083,cross,true
SVHN,6_mlp_c_proj,0.026331469416618347,cross,ctrl
SVHN,6_mlp_c_proj,0.573085606098175,corr,true
SVHN,6_mlp_c_proj,0.025038626044988632,corr,ctrl
SVHN,1_mlp_c_fc,0.8924043774604797,cross,true
SVHN,1_mlp_c_fc,0.04891970753669739,cross,ctrl
SVHN,1_mlp_c_fc,0.9534609913825989,corr,true
SVHN,1_mlp_c_fc,0.06305544078350067,corr,ctrl
SVHN,8_attn_o,0.8340279459953308,cross,true
SVHN,8_attn_o,0.04976820945739746,cross,ctrl
SVHN,8_attn_o,0.8115432858467102,corr,true
SVHN,8_attn_o,0.04869232699275017,corr,ctrl
SVHN,10_attn_k,0.726078450679779,cross,true
SVHN,10_attn_k,0.03428514674305916,cross,ctrl
SVHN,10_attn_k,0.6036731004714966,corr,true
SVHN,10_attn_k,0.0762268602848053,corr,ctrl
