dataset,layer_name,step,cosine_similarity,type
Cars,image_encoder.model.visual.transformer.resblocks.6.attn.v,0,0.9078013300895691,cross
Cars,image_encoder.model.visual.transformer.resblocks.6.attn.o,0,0.7580223083496094,cross
Cars,image_encoder.model.visual.transformer.resblocks.6.attn,0,0.9078013300895691,cross
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,0,0.9438214898109436,cross
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,0,0.9875562191009521,cross
Cars,image_encoder.model.visual.transformer.resblocks.7.attn.q,0,0.8918052315711975,cross
Cars,image_encoder.model.visual.transformer.resblocks.7.attn.k,0,0.8918052315711975,cross
Cars,image_encoder.model.visual.transformer.resblocks.7.attn.v,0,0.8918052315711975,cross
Cars,image_encoder.model.visual.transformer.resblocks.7.attn.o,0,0.770110547542572,cross
Cars,image_encoder.model.visual.transformer.resblocks.7.attn,0,0.8918052315711975,cross
Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,0,0.9315091967582703,cross
Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_proj,0,1.000581979751587,cross
Cars,image_encoder.model.visual.transformer.resblocks.8.attn.q,0,0.8841726779937744,cross
Cars,image_encoder.model.visual.transformer.resblocks.8.attn.k,0,0.8841726779937744,cross
Cars,image_encoder.model.visual.transformer.resblocks.8.attn.v,0,0.8841726779937744,cross
Cars,image_encoder.model.visual.transformer.resblocks.8.attn.o,0,0.7947161793708801,cross
Cars,image_encoder.model.visual.transformer.resblocks.8.attn,0,0.8841726779937744,cross
Cars,image_encoder.model.visual.transformer.resblocks.8.mlp.c_fc,0,0.910406768321991,cross
Cars,image_encoder.model.visual.transformer.resblocks.8.mlp.c_proj,0,0.9318103790283203,cross
Cars,image_encoder.model.visual.transformer.resblocks.9.attn.q,0,0.8762972950935364,cross
Cars,image_encoder.model.visual.transformer.resblocks.9.attn.k,0,0.8762972950935364,cross
Cars,image_encoder.model.visual.transformer.resblocks.9.attn.v,0,0.8762972950935364,cross
Cars,image_encoder.model.visual.transformer.resblocks.9.attn.o,0,0.7665619254112244,cross
Cars,image_encoder.model.visual.transformer.resblocks.9.attn,0,0.8762972950935364,cross
Cars,image_encoder.model.visual.transformer.resblocks.9.mlp.c_fc,0,0.8645839095115662,cross
Cars,image_encoder.model.visual.transformer.resblocks.9.mlp.c_proj,0,0.8321046233177185,cross
Cars,image_encoder.model.visual.transformer.resblocks.10.attn.q,0,0.8905859589576721,cross
Cars,image_encoder.model.visual.transformer.resblocks.10.attn.k,0,0.8905859589576721,cross
Cars,image_encoder.model.visual.transformer.resblocks.10.attn.v,0,0.8905859589576721,cross
Cars,image_encoder.model.visual.transformer.resblocks.10.attn.o,0,0.7487040758132935,cross
Cars,image_encoder.model.visual.transformer.resblocks.10.attn,0,0.8905859589576721,cross
Cars,image_encoder.model.visual.transformer.resblocks.10.mlp.c_fc,0,0.9091984629631042,cross
Cars,image_encoder.model.visual.transformer.resblocks.10.mlp.c_proj,0,0.8042396903038025,cross
Cars,image_encoder.model.visual.transformer.resblocks.11.attn.q,0,0.9428117871284485,cross
Cars,image_encoder.model.visual.transformer.resblocks.11.attn.k,0,0.9428117871284485,cross
Cars,image_encoder.model.visual.transformer.resblocks.11.attn.v,0,0.9428117871284485,cross
Cars,image_encoder.model.visual.transformer.resblocks.11.attn.o,0,0.6966419219970703,cross
Cars,image_encoder.model.visual.transformer.resblocks.11.attn,0,0.9428117871284485,cross
Cars,image_encoder.model.visual.transformer.resblocks.11.mlp.c_fc,0,0.9457210898399353,cross
Cars,image_encoder.model.visual.transformer.resblocks.11.mlp.c_proj,0,0.9292497038841248,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.q,2000,1.0000673532485962,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.k,2000,1.0000673532485962,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.v,2000,1.0000673532485962,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.o,2000,1.0000380277633667,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn,2000,1.0000673532485962,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,2000,1.000072956085205,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,2000,1.0009840726852417,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.q,2000,1.0000888109207153,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.k,2000,1.0000888109207153,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.v,2000,1.0000888109207153,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.o,2000,1.000038981437683,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn,2000,1.0000888109207153,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2000,1.0000470876693726,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,2000,1.0005004405975342,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.q,2000,1.0000630617141724,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.k,2000,1.0000630617141724,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.v,2000,1.0000630617141724,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.o,2000,1.000040054321289,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn,2000,1.0000630617141724,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,2000,1.0000460147857666,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,2000,1.000481128692627,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.q,2000,1.0000488758087158,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.k,2000,1.0000488758087158,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.v,2000,1.0000488758087158,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.o,2000,1.0000180006027222,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn,2000,1.0000488758087158,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,2000,1.0000401735305786,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,2000,1.000845193862915,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.q,2000,1.0000495910644531,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.k,2000,1.0000495910644531,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.v,2000,1.0000495910644531,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.o,2000,1.0000184774398804,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn,2000,1.0000495910644531,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,2000,1.0000593662261963,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,2000,1.0007671117782593,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.q,2000,1.0000351667404175,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.k,2000,1.0000351667404175,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.v,2000,1.0000351667404175,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.o,2000,1.0000174045562744,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn,2000,1.0000351667404175,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,2000,1.0000717639923096,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,2000,1.0008023977279663,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.q,2000,1.0000178813934326,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.k,2000,1.0000178813934326,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.v,2000,1.0000178813934326,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.o,2000,1.0000224113464355,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn,2000,1.0000178813934326,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,2000,1.0000501871109009,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,2000,1.0014246702194214,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.q,2000,1.000014066696167,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.k,2000,1.000014066696167,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.v,2000,1.000014066696167,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.o,2000,1.0000195503234863,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn,2000,1.000014066696167,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,2000,1.0000412464141846,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_proj,2000,1.0015455484390259,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.q,2000,1.000012993812561,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.k,2000,1.000012993812561,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.v,2000,1.000012993812561,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.o,2000,1.0000241994857788,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn,2000,1.000012993812561,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_fc,2000,1.0000261068344116,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_proj,2000,1.0018949508666992,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.q,2000,1.0000158548355103,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.k,2000,1.0000158548355103,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.v,2000,1.0000158548355103,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.o,2000,1.0000168085098267,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn,2000,1.0000158548355103,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_fc,2000,1.0000171661376953,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_proj,2000,1.0019737482070923,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.q,2000,1.0000159740447998,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.k,2000,1.0000159740447998,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.v,2000,1.0000159740447998,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.o,2000,1.000015139579773,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn,2000,1.0000159740447998,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_fc,2000,1.0000241994857788,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_proj,2000,1.0014643669128418,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.q,2000,1.0000488758087158,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.k,2000,1.0000488758087158,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.v,2000,1.0000488758087158,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.o,2000,1.0000121593475342,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn,2000,1.0000488758087158,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_fc,2000,1.000131368637085,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_proj,2000,1.000612497329712,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.q,1800,0.9910033345222473,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.k,1800,0.9910033345222473,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.v,1800,0.9910033345222473,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.o,1800,0.9797528386116028,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn,1800,0.9910033345222473,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,1800,0.9981587529182434,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1800,0.9990301132202148,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.q,1800,0.9961608052253723,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.k,1800,0.9961608052253723,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.v,1800,0.9961608052253723,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.o,1800,0.988879919052124,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn,1800,0.9961608052253723,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,1800,0.994947612285614,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,1800,0.9979066252708435,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.q,1800,0.9962002635002136,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.k,1800,0.9962002635002136,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.v,1800,0.9962002635002136,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.o,1800,0.9801065921783447,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn,1800,0.9962002635002136,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,1800,0.995958685874939,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,1800,0.9975095987319946,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.q,1800,0.9927309155464172,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.k,1800,0.9927309155464172,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.v,1800,0.9927309155464172,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.o,1800,0.9692047238349915,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn,1800,0.9927309155464172,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,1800,0.9929220080375671,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,1800,0.993684709072113,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.q,1800,0.9896222949028015,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.k,1800,0.9896222949028015,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.v,1800,0.9896222949028015,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.o,1800,0.9526094198226929,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn,1800,0.9896222949028015,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,1800,0.993511438369751,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,1800,0.9916278123855591,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.q,1800,0.9884499311447144,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.k,1800,0.9884499311447144,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.v,1800,0.9884499311447144,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.o,1800,0.9555063843727112,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn,1800,0.9884499311447144,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,1800,0.9928560256958008,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,1800,0.9913005232810974,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.q,1800,0.9757288694381714,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.k,1800,0.9757288694381714,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.v,1800,0.9757288694381714,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.o,1800,0.9578026533126831,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn,1800,0.9757288694381714,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,1800,0.9910480976104736,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,1800,0.9980081915855408,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.q,1800,0.9729384183883667,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.k,1800,0.9729384183883667,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.v,1800,0.9729384183883667,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.o,1800,0.9517154693603516,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn,1800,0.9729384183883667,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,1800,0.9885119795799255,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_proj,1800,1.0013055801391602,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.q,1800,0.9698928594589233,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.k,1800,0.9698928594589233,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.v,1800,0.9698928594589233,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.o,1800,0.9297738671302795,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn,1800,0.9698928594589233,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_fc,1800,0.9803127646446228,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_proj,1800,0.9786087274551392,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.q,1800,0.9678001999855042,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.k,1800,0.9678001999855042,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.v,1800,0.9678001999855042,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.o,1800,0.9531762003898621,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn,1800,0.9678001999855042,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_fc,1800,0.9720877408981323,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_proj,1800,0.8618858456611633,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.q,1800,0.9783948659896851,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.k,1800,0.9783948659896851,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.v,1800,0.9783948659896851,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.o,1800,0.9086276292800903,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn,1800,0.9783948659896851,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_fc,1800,0.9853167533874512,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_proj,1800,0.896683931350708,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.q,1800,0.991217851638794,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.k,1800,0.991217851638794,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.v,1800,0.991217851638794,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.o,1800,0.9228739142417908,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn,1800,0.991217851638794,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_fc,1800,0.9949536919593811,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_proj,1800,0.997581422328949,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.q,1600,0.9942628145217896,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.k,1600,0.9942628145217896,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.v,1600,0.9942628145217896,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.o,1600,0.9877411127090454,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn,1600,0.9942628145217896,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,1600,0.9987534880638123,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1600,0.999222993850708,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.q,1600,0.9974082708358765,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.k,1600,0.9974082708358765,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.v,1600,0.9974082708358765,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.o,1600,0.990782618522644,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn,1600,0.9974082708358765,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,1600,0.9958383440971375,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,1600,0.9983855485916138,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.q,1600,0.9969760775566101,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.k,1600,0.9969760775566101,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.v,1600,0.9969760775566101,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn.o,1600,0.9851717948913574,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.attn,1600,0.9969760775566101,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,1600,0.9972022175788879,cross
DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,1600,0.9976387023925781,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.q,1600,0.9934099316596985,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.k,1600,0.9934099316596985,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.v,1600,0.9934099316596985,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn.o,1600,0.9711185693740845,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.attn,1600,0.9934099316596985,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,1600,0.9932048320770264,cross
DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,1600,0.993877112865448,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.q,1600,0.9902476668357849,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.k,1600,0.9902476668357849,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.v,1600,0.9902476668357849,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn.o,1600,0.9549840688705444,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.attn,1600,0.9902476668357849,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,1600,0.9932907819747925,cross
DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,1600,0.9919103384017944,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.q,1600,0.9899212718009949,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.k,1600,0.9899212718009949,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.v,1600,0.9899212718009949,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn.o,1600,0.9638928771018982,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.attn,1600,0.9899212718009949,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,1600,0.9940163493156433,cross
DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,1600,0.9932166337966919,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.q,1600,0.9807422757148743,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.k,1600,0.9807422757148743,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.v,1600,0.9807422757148743,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn.o,1600,0.962468147277832,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.attn,1600,0.9807422757148743,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,1600,0.992514431476593,cross
DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,1600,0.9988064765930176,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.q,1600,0.9787057638168335,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.k,1600,0.9787057638168335,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.v,1600,0.9787057638168335,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn.o,1600,0.9610399007797241,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.attn,1600,0.9787057638168335,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,1600,0.9909479022026062,cross
DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_proj,1600,1.0013505220413208,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.q,1600,0.974734902381897,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.k,1600,0.974734902381897,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.v,1600,0.974734902381897,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn.o,1600,0.9388518929481506,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.attn,1600,0.974734902381897,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_fc,1600,0.9836944341659546,cross
DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_proj,1600,0.9814935326576233,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.q,1600,0.9718436598777771,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.k,1600,0.9718436598777771,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.v,1600,0.9718436598777771,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn.o,1600,0.9490584135055542,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.attn,1600,0.9718436598777771,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_fc,1600,0.9749042987823486,cross
DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_proj,1600,0.8600563406944275,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.q,1600,0.9785794615745544,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.k,1600,0.9785794615745544,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.v,1600,0.9785794615745544,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn.o,1600,0.8901997804641724,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.attn,1600,0.9785794615745544,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_fc,1600,0.9853280782699585,cross
DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_proj,1600,0.8916754722595215,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.q,1600,0.9915987253189087,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.k,1600,0.9915987253189087,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.v,1600,0.9915987253189087,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn.o,1600,0.927067220211029,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.attn,1600,0.9915987253189087,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_fc,1600,0.9952983856201172,cross
DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_proj,1600,0.9976356029510498,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.q,1400,0.9920300245285034,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.k,1400,0.9920300245285034,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.v,1400,0.9920300245285034,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn.o,1400,0.97795569896698,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.attn,1400,0.9920300245285034,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,1400,0.9956853985786438,cross
DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1400,0.9971027374267578,cross
DTD,image_encoder.model.visual.transformer.resblocks.1.attn.q,1400,0.9944974780082703,cross
